"collection","title","actual_source_path","package_path","extension","size_bytes","subjects","resource_id","resource_type","notes"
"canada-bc-curriculum","en_english-language-arts_10_efp-new-media_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_10_efp-new-media_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_10_efp-new-media_elab.docx","docx","112760","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-10-efp-new-media-elab.9b54a7d4.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_english-language-arts_10_efp-spoken-language_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_10_efp-spoken-language_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_10_efp-spoken-language_elab.docx","docx","133246","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-10-efp-spoken-language.c6876c39.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_english-language-arts_10_efp-writing_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_10_efp-writing_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_10_efp-writing_elab.docx","docx","111486","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-10-efp-writing-elab.8d4df1a1.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_english-language-arts_10_literary-studies_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_10_literary-studies_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_10_literary-studies_elab.docx","docx","111770","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-10-literary-studies-ela.6f9fbdf4.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_english-language-arts_10_new-media_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_10_new-media_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_10_new-media_elab.docx","docx","112119","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-10-new-media-elab.75b2970a.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_english-language-arts_10_spoken-language_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_10_spoken-language_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_10_spoken-language_elab.docx","docx","112567","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-10-spoken-language-elab.5a1845b5.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_english-language-arts_11_composition_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_composition_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_composition_elab.docx","docx","113410","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-11-composition-elab.faeffd41.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_english-language-arts_11_creative-writing_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_creative-writing_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_creative-writing_elab.docx","docx","112960","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-11-creative-writing-ela.984a3eaa.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_english-language-arts_11_efp-literary-studies-and-new-media_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_efp-literary-studies-and-new-media_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_efp-literary-studies-and-new-media_elab.docx","docx","119194","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-11-efp-literary-studies.323c1402.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_english-language-arts_11_efp-literary-studies-and-spoken-language_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_efp-literary-studies-and-spoken-language_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_efp-literary-studies-and-spoken-language_elab.docx","docx","118138","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-11-efp-literary-studies.ebebc4cf.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_english-language-arts_11_efp-literary-studies-and-writing_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_efp-literary-studies-and-writing_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_efp-literary-studies-and-writing_elab.docx","docx","114304","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-11-efp-literary-studies.4581db5f.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_english-language-arts_11_literary-studies_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_literary-studies_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_literary-studies_elab.docx","docx","114086","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-11-literary-studies-ela.eb527739.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_english-language-arts_11_new-media_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_new-media_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_new-media_elab.docx","docx","114693","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-11-new-media-elab.d8af913f.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_english-language-arts_11_spoken-language_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_spoken-language_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_11_spoken-language_elab.docx","docx","110974","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-11-spoken-language-elab.5bbe95cc.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_english-language-arts_12_composition_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_12_composition_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_12_composition_elab.docx","docx","112499","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-12-composition-elab.0bf5d0d9.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
"canada-bc-curriculum","en_english-language-arts_12_creative-writing_elab","source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_12_creative-writing_elab.docx","original-files/source/national-standard/canada-bc-curriculum/English Language Arts/en_english-language-arts_12_creative-writing_elab.docx","docx","112245","english;arts;curriculum-framework","res.national-standard.canada-bc-curriculum.en-english-language-arts-12-creative-writing-ela.8155a795.document.full.001","national_standard_document","actual_path_verified; matched_by_collection_and_filename; original_card_uses_old_canada_bc_path"
